nom_chaine,video_ID,video_titre,date_publi,delta_jour,duree_live,total_don,nbr_don,mean_don,mean_don_heure,nbr_view,nbr_like,nbr_com_live
ReYoZ,rH2Mugt1JDk,"ReYoZ 900+ TOP 1 ! ""17eme MONDIAL"" VIEN T'AMUSER FRERO ^^",2018-06-24,1386,13253.0,0.0,0,0.0,0.0,9786,321,14
ReYoZ,nWEpmdChvsw,TOURNOI PARTIE PERSONNALISER PS4 Indépendance Gaming !!,2018-05-04,1437,6325.0,0.0,0,0.0,0.0,921,37,1
ReYoZ,HMYZJBtb9Y8,CLOZZY CUP FINAL TOURNOI PARTIE PERSONNALISER PS4 !!,2018-04-29,1442,1782.0,0.0,0,0.0,0.0,593,31,1
ReYoZ,n0MgUtbbbes,CLOZZY CUP TOURNOI PARTIE PERSONNALISER PS4 !!,2018-04-28,1443,14355.0,0.0,0,0.0,0.0,1314,56,1
ReYoZ,-LsJlm69HNM,[LIVE FR] ON DETRUIT TOUT L'MONDE PS4 - FORTNITE FR,2018-03-18,1484,14064.0,0.0,0,0.0,0.0,1363,63,1
ReYoZ,H4U_Nu2kDuU,"[LIVE FR] ON DETRUIT TOUT L""MONDE PS4- FORTNITE FR",2018-03-17,1485,21579.0,0.0,0,0.0,0.0,2269,118,3
ReYoZ,hPQemUxMwzw,"[LIVE FR] ON DETRUIT TOUT L""MONDE PS4- FORTNITE FR",2018-03-17,1485,30299.0,0.0,0,0.0,0.0,2468,152,3
HuGo Pro,ePlStJ9-qgs,🔴JE PASSE LES 100 000 EN LIVE !! MERCI✨,2018-12-09,1218,2009.0,98.76,9,10.97,176.97,10996,958,38
Cindy Dslv,BgdNoTeDHsM,ON SE FAIT PRANKER EN DIRECT ? CALL ME BACK SHOW,2020-11-06,520,5095.0,0.0,0,0.0,0.0,10468,244,4
Cindy Dslv,S0Bi4ZUwyKo,Il ECRASE SON CHAT POUR SE VENGER ? CALL ME BACK SHOW EPISODE 1,2020-11-05,521,5054.0,0.0,0,0.0,0.0,14457,388,5
Cindy Dslv,ObLKvFX9gps,SE REMETTRE AVEC SON EX ? CONFISHOW,2020-11-02,524,4151.0,0.0,0,0.0,0.0,26056,620,1
Partager C'est Sympa,qT3xZoYQiKo,La Grève est-elle Écologique ? Mille manières d’occuper le terrain,2019-12-19,843,5660.0,0.0,0,0.0,0.0,16749,752,78
Partager C'est Sympa,E5dmDz7xB6k,Le Retour du J-Terre | Juin 2019,2019-06-19,1026,6162.0,0.0,0,0.0,0.0,10017,511,103
Partager C'est Sympa,grZYKB9DE2Y,🔴 DIRECT ACTION - BLOQUONS LA RÉPUBLIQUE DES POLLUEURS | Le J-Terre Avril 2019,2019-04-19,1087,11764.0,0.0,0,0.0,0.0,17233,925,60
Partager C'est Sympa,IWkBfr7jr6U,Le Débat du J-Terre - Le rôle des médias dans un monde qui s'effondre,2019-02-18,1147,4479.0,0.0,0,0.0,0.0,4029,209,14
Partager C'est Sympa,EW0ItcOwwnY,Médias et effondrement | Le J-Terre Fév. 2019,2019-02-18,1147,7370.0,0.0,0,0.0,0.0,13112,520,21
Partager C'est Sympa,sVycDsIvBnc,Le Débat du JTerre - Gilets jaunes et climat : même combat ?,2019-01-29,1167,6637.0,0.0,0,0.0,0.0,4096,185,13
Partager C'est Sympa,v_ZGEdHx42s,Convergence des luttes | Le J-Terre Jan. 2019,2019-01-29,1167,4610.0,0.0,0,0.0,0.0,6874,299,6
Partager C'est Sympa,_oiZnF6jimk,"Le Débat du JTerre - Un monde sans gaspillage, possibilité ou utopie ?",2018-11-26,1231,4657.0,0.0,0,0.0,0.0,3025,190,8
Partager C'est Sympa,2zKjuQgIxV0,Le JTerre #3 L’info des Vivants qui Veulent le Rester,2018-11-26,1231,3657.0,0.0,0,0.0,0.0,4486,408,25
Partager C'est Sympa,Q-BMVwznxJY,Pour Mon Anniversaire... 4 Annonces !,2018-07-03,1377,321.0,0.0,0,0.0,0.0,6912,672,72
DycoshTV,_rM8XMsNSpI,Suis Moi Sur Insta @dycosh,2018-11-02,1255,269.0,0.0,0,0.0,0.0,18299,586,39
Juliette Tresanini,xFelZ3aJu4E,LIVE ! Elles font Youtube - Marinette / Justine / La manie du cinéma,2019-11-10,882,4110.0,0.0,0,0.0,0.0,8935,332,15
Juliette Tresanini,R4ZxejSj5wU,"Live avec Noémie de Lattre : ""Féministe pour Homme""",2019-05-22,1054,5215.0,0.0,0,0.0,0.0,13643,541,101
Juliette Tresanini,sAz9WW78QSE,Live avec Lola Dubini - Max Bird - Juliette Katz,2019-05-20,1056,5000.0,0.0,0,0.0,0.0,19493,842,41
Juliette Tresanini,Ca-fqX9tntM,Live avec Aude Gogny-Goubert - Nos héroïnes,2019-05-07,1069,5457.0,0.0,0,0.0,0.0,9108,487,39
Juliette Tresanini,G2hZ74YzEY4,Live avec Aude Gogny-Goubert Soutien aux pompiers/ sauver Notre dame,2019-04-15,1091,386.0,0.0,0,0.0,0.0,9005,493,16
Juliette Tresanini,fVgdHFRVbqk,Live avec Kenza et Sandrine - #DemainNousAppartient,2019-04-08,1098,5951.0,0.0,0,0.0,0.0,22196,848,34
Juliette Tresanini,9DVuA-Is6JI,Live - L'affaire du siècle : et maintenant ?,2019-02-20,1145,3424.0,0.0,0,0.0,0.0,10341,464,20
Juliette Tresanini,uhck-okZx7Y,En direct avec Florence Porcel,2018-11-21,1236,4346.0,0.0,0,0.0,0.0,5411,296,19
Juliette Tresanini,F7o5sViBHYs,Ecole : où sont les femmes ? avec Céline Bizière / Le Salon des Dames,2018-11-13,1244,4406.0,0.0,0,0.0,0.0,8160,377,31
Juliette Tresanini,nP3ZBhWQLyY,"#ONESTPRET en Direct avec L'effet Chimpanzé (Végétarisme, véganisme)",2018-11-07,1250,4552.0,0.0,0,0.0,0.0,9155,470,85
Juliette Tresanini,Pz_NelXOD28,En direct avec Marine Leleu,2018-10-23,1265,4367.0,0.0,0,0.0,0.0,15454,559,14
Juliette Tresanini,2xF9fO1ob9E,Fin du live !,2018-10-08,1280,870.0,0.0,0,0.0,0.0,6230,268,14
Juliette Tresanini,OQ7WBTpbUx8,En direct avec Emy LTR et Hélène de Vestelle,2018-10-08,1280,4135.0,0.0,0,0.0,0.0,14724,543,15
Juliette Tresanini,ny_RVVF_pFQ,"En direct avec Lénie et Mathieu - ""Professeur Feuillage""",2018-09-14,1304,5239.0,0.0,0,0.0,0.0,10498,490,11
Juliette Tresanini,vGXOKAkyyWI,En direct de Sète,2018-07-30,1350,3464.0,0.0,0,0.0,0.0,34829,1517,187
Gallious,vM2vVtIWXTQ,On se confine pour battre GROUDON ! - POKÉMON DONJON MYSTÈRE DX LIVE #06,2020-03-17,754,11740.0,0.0,0,0.0,0.0,4209,162,51
Gallious,Bx0UWApMYJw,"COMMUNITY RAID HOUR (ft. Fildrong, Vohlt, Newtiteuf, Redemption...)",2020-04-08,732,4891.0,12.29,3,4.1,9.05,6444,279,3
Gallious,D74TXp76VvM,"COMMUNITY RAID HOUR 5 (ft. Fildrong, Vohlt, Newtiteuf, Redemption...)",2020-05-06,704,5851.0,7.0,2,3.5,4.31,3536,141,8
Gallious,mpNlstz5WKk,AIDEZ-MOI À FAIRE MA TEAM POUR LA LIGUE - LIVE POKÉMON BOUCLIER 🛡️,2019-11-27,865,12176.0,13.29,3,4.43,3.93,23750,720,24
Gallious,Ew8U9QmPLA0,"RECRUTER ARTIKODIN, SULFURA, ELECTHOR - POKÉMON DONJON MYSTÈRE DX LIVE #08",2020-03-21,750,10886.0,5.0,1,5.0,1.65,6222,200,5
Sun Gaming,_WVf2lhaRM0,NOOOOOOOOOOOOOOOOON !!!!!!! 😭  - Eldarya #30,2018-09-14,1304,2740.0,21.29,5,4.26,27.97,25286,1658,57
Sun Gaming,_sZeTw2piOk,ENCORE COINCÉE AVEC LUI ?! - Eldarya #31,2018-09-19,1299,2786.0,1.96,1,1.96,2.53,23400,1574,73
Sun Gaming,oGqsJ7YRYKw,ELLE EST TROP BEEEEEEELLE !!! - Eldarya #28,2018-07-23,1357,2529.0,6.29,3,2.1,8.95,32634,2781,146
Sun Gaming,-ZuZOWZOjZs,ENQUÊTE DANS LE VILLAGE - Eldarya #32,2018-10-03,1285,3193.0,0.0,0,0.0,0.0,20849,1226,43
Sun Gaming,stSK-JLdSvc,ELDARYA DANS LES SIMS #1 : Création bibliothèque & hall,2018-03-21,1481,6471.0,16.0,5,3.2,8.9,41773,2188,133
Kevine Obin,dBFtadNn2DU,MES SŒURS NE SE PARLAIENT PLUS.,2021-06-25,289,2493.0,0.0,0,0.0,0.0,121991,5763,436
Kevine Obin,bf5Su6gle6w,"MA MEILLEURE AMIE, CETTE JALOUSE.",2021-08-09,244,2918.0,0.0,0,0.0,0.0,84470,4796,201
Kevine Obin,I0dN9jEu-WU,AYA NAKAMURA M'AIME. (EN DIRECT),2021-05-31,314,2917.0,0.0,0,0.0,0.0,93553,5199,410
Kevine Obin,JrQTqTcss_g,JE VAIS ANNULER MA FÊTE D’ANNIVERSAIRE.,2021-07-07,277,3207.0,0.0,0,0.0,0.0,98439,4462,341
Kevine Obin,2zHv3MVwcuU,LE CONCERT DE JOSEY.,2021-06-27,287,3375.0,0.0,0,0.0,0.0,120435,5249,252
Kevine Obin,EZO1TXubBhc,MON PROBLÈME AVEC AYA ROBERT.,2021-05-29,316,2727.0,0.0,0,0.0,0.0,103140,4833,337
Kevine Obin,_Hzz2KqNZ5s,MA SOIRÉE D’ANNIVERSAIRE !!!,2021-07-18,266,3227.0,0.0,0,0.0,0.0,151603,5441,239
Kevine Obin,_S7JmK6jvmQ,MA RELATION COMPLIQUÉE AVEC MA MÈRE.(EN DIRECT),2021-05-30,315,3216.0,0.0,0,0.0,0.0,115102,4664,281
Kevine Obin,V2FflquaBL8,ON A SOULEVÉ LE QUARTIER.,2021-07-12,272,2865.0,0.0,0,0.0,0.0,123975,5808,388
Kevine Obin,AyXpFeQQ_tg,MON SÉJOUR CHAOTIQUE AVEC MES FRÈRES ! (EN DIRECT),2021-06-22,292,2858.0,0.0,0,0.0,0.0,112133,5566,388
Kevine Obin,kxCKTCEXFIM,MISE AU POINT. (EN DIRECT),2021-06-28,286,3419.0,0.0,0,0.0,0.0,161120,7089,499
Kevine Obin,QVYoyMjV6QI,SARAH ET NOURAH VOUS PARLENT.,2021-09-28,194,2187.0,0.0,0,0.0,0.0,83464,4958,497
Kevine Obin,aHJqPQGcm_k,MA RENCONTRE TOXIQUE AVEC CES INFLUENCEURS 2. (EN DIRECT),2021-06-17,297,3260.0,0.0,0,0.0,0.0,225883,10420,830
Kevine Obin,kKlwY1CZU6o,ON RÈGLE VOS PROBLÈME DE CŒUR. DOCTEUR LOvE. (EN DIRECT),2021-07-22,262,1973.0,0.0,0,0.0,0.0,85677,4219,214
Kevine Obin,V9xG_dgBkt4,LILI ET SARAH SE SONT DISPUTÉES.(EN DIRECT),2021-09-25,197,2594.0,0.0,0,0.0,0.0,90703,5123,634
Kevine Obin,NTN1SY0Hj_4,DERNIER DIRECT !,2021-07-29,255,2236.0,0.0,0,0.0,0.0,77561,4775,283
Kevine Obin,LUqDOf7z4Ro,MON FRÈRE ET MA SŒUR M’EN VEULENT ! (EN DIRECT),2021-06-19,295,2836.0,0.0,0,0.0,0.0,134312,6920,531
Kevine Obin,76RWJGDkFbg,C’EST CHAUD !,2022-02-24,45,2931.0,0.0,0,0.0,0.0,80891,5434,244
Kevine Obin,gz_n-HdcqMY,LAISSEZ MOI EN PAIX. (EN DIRECT),2021-08-14,239,2734.0,0.0,0,0.0,0.0,91352,4693,294
Kevine Obin,29n8zIw0Js4,ON EST STYLÉ ET ALORS ?,2021-10-13,179,2111.0,0.0,0,0.0,0.0,90133,4925,528
Goji,leP_OM-3yNs,ON VIENT DE PASSER LES 100.000 ABONNÉS !  LIVE SPÉCIAL ONE PIECE,2018-08-26,1323,8072.0,0.0,0,0.0,0.0,131407,1613,77
ChaDessin,HlXycJ2ydgQ,Dessinons,2019-06-05,1040,12758.0,0.99,1,0.99,0.28,20082,1195,7
ChaDessin,dUxuo1ea1wQ,Hommage Karl Lagerfeld !,2019-02-20,1145,10539.0,2.29,1,2.29,0.78,9217,390,10
ChaDessin,WMokFiqi1fs,Dwayne johnson en Baby pop ?!,2019-08-20,964,8929.0,2.99,2,1.5,1.21,14281,646,16
ChaDessin,hxhHVY_9eEI,"Brawl star, Spiderman, Rap",2019-01-07,1189,8490.0,0.0,0,0.0,0.0,4730,283,7
ChaDessin,ZOjFR_UIrjo,On termine Aquaman sur son Requin ! (Dessin jeux vidéos/comics),2020-07-13,636,12133.0,0.0,0,0.0,0.0,22608,1171,36
ChaDessin,Pz6OvYRL0xI,EMOJIS PARTYY,2019-01-12,1184,15903.0,0.0,0,0.0,0.0,5695,339,12
ChaDessin,1LYzxmOpaco,Dessin du soir,2019-05-22,1054,12923.0,0.99,1,0.99,0.28,16555,903,7
ChaDessin,6oZQtVDoDbo,Petit live au reveil,2019-04-19,1087,15875.0,0.0,0,0.0,0.0,11144,617,5
ChaDessin,qTYxslwcZnI,Je dessine KAKASHI ! (Naruto),2019-06-20,1025,10740.0,6.49,2,3.25,2.18,24102,1313,9
ChaDessin,2gemMw0Wo-w,DESSIN SIMPLE POUR UN ESPRIT SIMPLE !,2019-02-23,1142,12097.0,0.0,0,0.0,0.0,8280,355,3
ChaDessin,Jb90zdOHpvQ,JE TESTE DE NOUVEAUX FEUTRES A ALCOOL ! OHUHU MARKERS,2020-01-15,816,16162.0,0.0,0,0.0,0.0,60708,2177,89
ChaDessin,WZ3M0PR9xmk,TROUVE LES 12 REF SUR MON DESSIN ;),2019-10-06,917,21840.0,6.29,3,2.1,1.04,28142,1093,8
ChaDessin,07DbeRyaJK4,Dessin JOKER/ FORTNITE / HALLOWEEN,2019-10-27,896,37890.0,5.58,3,1.86,0.53,34413,1162,23
ChaDessin,-P6YXgbXgKI,ON continue le Dessin Planche de BD FORTNITE SAISON 11 !,2019-10-18,905,17729.0,0.0,0,0.0,0.0,22903,969,20
ChaDessin,jkcJOeghQf4,"Dessin D'actu ! Virus, Brawl Stars, Fusion",2020-02-12,788,12264.0,35.98,11,3.27,10.56,20348,886,21
ChaDessin,Gv_oP5tzyOo,Dessin Fortnite Saison 9 ! La suite,2019-05-10,1066,10966.0,0.0,0,0.0,0.0,8427,383,6
ChaDessin,vMPkzWPwvC0,DESSINER C'EST GAGNER !!!,2019-01-13,1183,4450.0,0.0,0,0.0,0.0,4978,325,10
Asfax,4P6PXXZYa3U,On transforme les villageois en zombies ! Minecraft Asfax&Co 2,2021-04-20,355,9289.0,25.55,7,3.65,9.9,86706,3473,86
Asfax,g8oPkSz4uZY,Construction de l'enclos des Grizzlis ! Minecraft Asfax&Co S3 Ep11,2022-02-28,41,8452.0,13.09,3,4.36,5.58,19857,1223,43
Asfax,4oFHDo32fvw,On va XP en live Zamazenta et Groudon ! Minecraft Pixelmon Ep14,2021-11-08,153,5997.0,0.0,0,0.0,0.0,23613,1209,36
Asfax,F5K3PGxB6rs,Le concours de récolte de Netherite ! Minecraft Asfax&Co S3 Ep8,2022-02-09,60,6138.0,33.98,7,4.85,19.93,20275,1249,34
Asfax,qBFKUa-oV5Y,On va capturer les meilleurs pokémons en live ! Minecraft Pixelmon Ep3,2021-09-20,202,9693.0,0.0,0,0.0,0.0,95411,4120,135
Asfax,P8XKxRd_yLs,Début de l'aventure Minecraft 1.17 en multijoueur ! Minecraft Asfax&Co 1,2021-04-17,358,9036.0,28.2,12,2.35,11.24,228571,9223,270
Asfax,pcYxCu9jmM4,Je vais récolter un maximum de diamants avec mes rats ! Minecraft Survie Rats 02,2021-08-24,229,7455.0,22.22,8,2.78,10.73,51420,2476,89
Asfax,3LpwyazPGI8,Construction d'une prison pour monstres !  Minecraft 2020 EP39,2020-12-21,475,7208.0,8.0,4,2.0,4.0,55837,2560,135
Asfax,IKLlSosLwP8,On fait un magnifique élevage d'abeilles sur Minecraft Survie en LIVE ! Ep7,2020-08-01,617,6897.0,39.99,13,3.08,20.87,40846,2571,106
Asfax,-U8qjkjzck0,"FIN DU MONDE: Agriculture , commerce et diamants !  Minecraft 2020 EP10",2020-10-27,530,8274.0,72.24,12,6.02,31.43,70587,3136,146
Asfax,K6j52gw8-Ms,Enclos des renards et énorme récolte de diamants !  Minecraft 2020 EP27,2020-12-03,493,7997.0,17.21,6,2.87,7.75,55340,3125,47
Asfax,XtJDbJ9jUUQ,On casse toute la map avec des Lucky Blocks ! Live Minecraft Survie EP1,2021-01-30,435,8803.0,43.77,12,3.65,17.9,193739,6741,180
Asfax,-pZgWJI66Yo,Construction d'une magnifique mine de diamants ! Minecraft Asfax&Co S3 Ep12,2022-03-03,38,7485.0,198.96,12,16.58,95.69,20375,1378,42
Asfax,FQAERlnynvk,Skyblock sur des Lucky Block en duo! Live Minecraft Ep1,2021-03-06,400,7082.0,37.98,13,2.92,19.31,129730,5561,170
Asfax,5Z4_F202Tqs,Début de l'aventure sur Dofus 1.29 Retro Monocompte,2020-09-30,557,11212.0,59.29,5,11.86,19.04,24638,802,33
Asfax,0SH0AK6gY-g,On essaye d'avoir Mew et une Master Ball en LIVE ! Minecraft Pixelmon Ep11,2021-10-11,181,6787.0,6.0,3,2.0,3.18,47626,1840,59
Asfax,nX10FqIR9jc,Construction d'une base pour capturer Groudon ! Minecraft Pixelmon Ep12,2021-10-21,171,7427.0,31.0,7,4.43,15.03,30023,1308,33
L'Ermite Moderne,fezDte-4PJo,Nouveau projet Pokémon !!! - Ermite réagit en live au Pokémon Presents 24/06/2020,2020-06-24,655,5200.0,137.99,13,10.61,95.53,28445,1015,56
L'Ermite Moderne,SUelTY5g9Yw,YES ! Min Min de ARMS dans Smash Bros ❤ - Ermite réagit au Smash Bros Direct 22/06/20 (LIVE),2020-06-22,657,6575.0,74.63,21,3.55,40.86,34169,1322,125
L'Ermite Moderne,YZWY-Q7fqHE,PLEINS DE JEUX INDÉS sur Switch - Ermite réagit en Live (Indie World Mars 2020),2020-03-17,754,4222.0,19.0,9,2.11,16.2,18482,688,31
L'Ermite Moderne,d7quTloyQz8,Qui sera le 5eme DLC SMASH BROS ? - Ermite Réagit en live !,2020-01-16,815,6412.0,49.49,16,3.09,27.79,45229,1425,254
L'Ermite Moderne,MXISIX82MCY,45 minutes de TERRY dans SMASH BROS - Ermite Réagit en live !,2019-11-06,886,5999.0,56.41,15,3.76,33.85,31000,938,121
L'Ermite Moderne,qFuUhSxg0_0,ARE YOU OKAY !? Ermite réagit au Nintendo-Direct 05/09/2019 - Ermite Live,2019-09-05,948,6223.0,58.99,22,2.68,34.13,78093,2212,244
L'Ermite Moderne,FjF96-EmG1U,Epic SOURIS Fantasy (Small Saga) - Ermite Live,2019-06-26,1019,6848.0,19.42,7,2.77,10.21,23060,504,21
L'Ermite Moderne,AG1l1q3S_nU,[DANGER LAG] Ermite réagit au Nintendo E3 2019 (voir description),2019-06-11,1034,5013.0,87.58,11,7.96,62.89,96245,3054,376
L'Ermite Moderne,Yiq8fLVjy2I,Playstation Direct ? - Ermite réagit au State of Play 25/03/2019,2019-03-25,1112,3941.0,23.44,5,4.69,21.41,25221,875,42
L'Ermite Moderne,WPJNhSqld0Q,BIM ! CUPHEAD sur SWITCH ! - Ermite réagit aux Nindies Showcase 20/03/2019,2019-03-20,1117,4455.0,73.58,7,10.51,59.46,36688,1062,66
L'Ermite Moderne,RERFvgTZCpg,"Waifu Emblem, Zelda 2D et Tetris Battle Royale - Ermite réagit au Nintendo Direct 13/02/2019",2019-02-14,1151,5338.0,117.3,36,3.26,79.11,60525,1805,185
L'Ermite Moderne,lDaSm-Ugw24,Avalanche de SEL sur Switch - Ermite réagit au Nintendo Direct 14/09/2018,2018-09-14,1304,6486.0,0.0,0,0.0,0.0,68739,1807,302
L'Ermite Moderne,kS33gBAGcnQ,[LIVE BUGUÉ] Ermite réagit au Nintendo Direct E3 2018 (lire description),2018-06-12,1398,8488.0,0.0,0,0.0,0.0,92624,2309,169
CaminoTV,k0SYGWHq7d8,LIVE SHOPPING CAMINO : QUI FERA LA MEILLEURE TENUE ?😎,2021-06-08,306,13281.0,2.0,1,2.0,0.54,23164,503,22
CaminoTV,Guhp-xBaXPQ,"Camino Club - Bon, elles viennent d'ou nos inspirations vestimentaires 👀 ?",2020-11-17,509,7246.0,27.0,3,9.0,13.41,16082,507,20
CaminoTV,I8vD1NPzCps,"BOOBA, WIL AIME ET PUMA - CE QUE CA VA CHANGER POUR LE RAP FR ET LES MARQUES",2020-11-03,523,4635.0,0.0,0,0.0,0.0,21773,566,23
CaminoTV,XdX_whc6nBA,"LE PARCOURS DE HAMAD, CO-FONDATEUR DE BOOSKA-P 🍿 - CAMINO CLUB",2020-10-29,528,7597.0,0.99,1,0.99,0.47,23517,644,20
CaminoTV,l0OWUGwIQi0,LE PARCOURS DE MO (MANAGER DE LUIDJI & FOUFOUNE PALACE) 🍿 - CAMINO CLUB,2020-10-22,535,7940.0,3.0,2,1.5,1.36,25618,808,55
FamilyCoste,O2LwZiFgIGM,Des produits Family Coste ? - Live FAQ,2020-02-02,798,5594.0,0.0,0,0.0,0.0,45667,1802,113
FamilyCoste,XgpXd9H8Jug,"La loi COPPA, fin de la Family Coste sur Youtube ?",2020-01-05,826,6406.0,0.0,0,0.0,0.0,122337,3477,191
FamilyCoste,odDoMN1uUhA,Explication en Live + réponse à vos questions - Family Coste,2019-02-17,1148,9551.0,0.0,0,0.0,0.0,60129,1842,153
massilya & papa,p6CtMEJ9HuM,LIVE massilya papa,2022-01-16,84,2584.0,0.0,0,0.0,0.0,102765,1739,358
massilya & papa,9gE0c-uIy_M,LIVE massilya & papa SPECIAL HALLOWEEN,2021-10-31,161,1420.0,0.0,0,0.0,0.0,130838,2657,530
CEMCEM,KIuDbt8rAFE,JE REGARDE ERIC ZEMMOUR PENDANT 10 HEURES,2022-02-26,43,14416.0,0.0,0,0.0,0.0,23794,765,139
CEMCEM,7TbZqPWKXLg,1 KILL = 1 CARTE PSN DE 20E SUR FORTNITE DANS CE LIVE,2022-01-24,76,8842.0,0.0,0,0.0,0.0,3962,326,10
CEMCEM,rsEClvknaJU,"Je dois devenir joueur pro sur Fortnite, sinon je donne des cartes psn",2022-01-23,77,6834.0,0.0,0,0.0,0.0,3653,161,12
CEMCEM,8m9XK8VHoeo,FAIRE 100 TOP 1 SUR FORTNITE + JE DONNE DES CARTES PSN DE 20E,2022-01-23,77,6721.0,0.0,0,0.0,0.0,3443,193,4
CEMCEM,4Dhi1WNS-1U,REGARDER POP IT MANIA DE PINK LILY PENDANT 10  HEURES,2021-08-29,224,36986.0,4.0,2,2.0,0.39,114117,5463,386
CEMCEM,BOiN8oHz7ZY,Je joue à pile ou Face pendant 10h,2021-05-15,330,36090.0,6.29,3,2.1,0.63,38602,1532,53
CEMCEM,GSJrmaiac2U,Je compte jusqu'à 1 000 000 (world record EP1),2021-03-17,389,23529.0,31.26,6,5.21,4.78,180648,10365,259
CEMCEM,gP10mw45sTI,LE DERNIER QUI SORT DU JACUZZI GAGNE 1000e,2021-02-22,412,14407.0,27.57,7,3.94,6.89,38076,1088,57
CEMCEM,_pjAuONsp5A,FUMER LA CHICHA PENDANT 10 HEURES,2020-12-02,494,36076.0,23.95,9,2.66,2.39,183224,5095,502
CEMCEM,6yhHk0GQg7g,REGARDER MISSJIRACHI CHANTER POUR DAVIDLAFARGE PENDANT 10 HEURES,2020-01-04,827,36669.0,356.01,39,9.13,34.95,512327,26373,693
CEMCEM,yY_NwABxxus,REGARDER LES TIKTOKS DE JUJUFITCATS PENDANT 10 HEURES,2019-12-14,848,36541.0,723.53,115,6.29,71.28,923140,58052,1134
CEMCEM,XTtnT3BMjdI,REGARDER BIM BAM BOOM DE JUJUFITCATS PENDANT 10 HEURES,2019-12-08,854,36265.0,368.55,112,3.29,36.59,2972024,137144,6025
CEMCEM,ImTrmi5T_H0,JOUER A FORTNITE PENDANT 12 HEURES,2019-12-05,857,42693.0,37.32,9,4.15,3.15,212928,7888,607
CEMCEM,gS6IXlNN80c,RESTER SUR UN BANC PENDANT 20 HEURES,2019-06-30,1015,16052.0,137.58,26,5.29,30.86,184226,7889,382
CEMCEM,ZqK2SfnAifI,REGARDER BONSOIR DE MCFLY ET CARLITO PENDANT 10 HEURES,2019-06-13,1032,36730.0,122.37,53,2.31,11.99,187051,8746,513
String Theory FR,PI4rgeSHmhg,"Bot or Not - Le Live Marathon ft. YoGo, Nono, Lutti et Gyoo",2019-12-14,848,53329.0,0.0,0,0.0,0.0,6622,171,10
String Theory FR,NOiMzcE89G8,Experiment Boy part en live,2019-11-14,878,1483.0,0.0,0,0.0,0.0,28598,1263,55
String Theory FR,7AH8so9MokI,ExperimentBoy part en Live ! #NouveauDecor,2019-05-13,1063,1209.0,0.0,0,0.0,0.0,22148,948,100
String Theory FR,x5X85AFIvNU,FLORENCE PORCEL VOUS REPOND EN LIVE,2019-03-14,1123,4482.0,0.0,0,0.0,0.0,13671,609,39
String Theory FR,rjocHmSikGo,CASTOR MOTHER VOUS RÉPOND EN LIVE,2019-01-24,1172,7341.0,0.0,0,0.0,0.0,17084,511,83
String Theory FR,3C2dOcrVe3E,ExperimentBoy part en Live !,2018-06-13,1397,1855.0,0.0,0,0.0,0.0,24153,836,23
Georgioxv3,wnK4wB1YTkA,J’ai une surprise à vous annoncer,2020-11-08,518,557.0,0.0,0,0.0,0.0,64643,5234,139
Basma,v283zifRkAs,"PROBLEME DE COUPLE, BELLE FAMILLE ? ON VOUS EN PARLE",2020-12-02,494,2756.0,0.0,0,0.0,0.0,29013,802,98
PARIS ASMR,dbGhPHRZFh8,Bla bla & chill 💙,2022-01-28,72,3248.0,0.0,0,0.0,0.0,26883,967,34
PARIS ASMR,njZLVpcTcf4,Posez-moi vos questions ! Live relaxant ✨ 🧘🏻‍♂️,2020-11-26,500,4736.0,9.6,4,2.4,7.3,40862,1557,106
PARIS ASMR,Gwq-UDy1-QA,"ET SI ON PARLAIT D'ASMR (livre, confidences et partage)",2019-03-22,1115,7169.0,6.91,4,1.73,3.47,457274,3449,109
Seb Delanney Fr,GNgDj9R9J2o,ON CHANGE TOUT!...,2020-03-27,744,2783.0,0.0,0,0.0,0.0,42596,1733,86
AmslowFR,JghUQ46PHGE,"LA FIN DU SBC DE RONALDO! ""PARTIE 2""",2018-03-23,1479,8990.0,10.0,1,10.0,4.0,24756,1081,7
AmslowFR,L1BsaNqjYDE,"LIVE AVEC ENFIN LE SBC DE RONALDO! ""PARTIE 1""",2018-03-22,1480,8286.0,32.35,7,4.62,14.06,36122,1280,2
"Garage, Bagnoles et Rock'n Roll",RB7cCUJQo24,Live Spécial VENTE de la 🔥 C666 🔥 sur Benzin.fr,2021-04-07,368,6263.0,0.0,0,0.0,0.0,109020,4471,262
"Garage, Bagnoles et Rock'n Roll",xuAl0Cr8vWc,FAQ en LIVE 🔴 Des questions ?,2020-04-05,735,3977.0,0.0,0,0.0,0.0,39891,1238,112
"Garage, Bagnoles et Rock'n Roll",GvZxaIIpODg,A l'aide !  On choisit ensemble les pièces pour la C6 🙂,2020-03-19,752,5139.0,0.0,0,0.0,0.0,67367,1735,143
"Garage, Bagnoles et Rock'n Roll",qCuOj1tr-IQ,Changement des Coupelles d'Amortisseur sur l'Opel Agila en LIVE !,2019-11-23,869,9015.0,133.46,19,7.02,53.3,178161,2067,180
"Garage, Bagnoles et Rock'n Roll",F2DKOFAt56Q,"🔴Live Chanson GBRnR 🇺🇸 meeting ""Rêve Américain"" 2019 🤠 Ballastière Hagondange",2019-08-04,980,381.0,0.0,0,0.0,0.0,20015,727,95
