nom_chaine,video_ID,video_titre,date_publi,delta_jour,duree_live,total_don,nbr_don,mean_don,mean_don_heure,nbr_view,nbr_like,nbr_com_live
L4st-4ngel - L' ALIEN DU WEB 👽,djbe6ytd1LE,🔴 Live Spécial Noël 2020 - De 16h à 4h00 (Si Tout Vas Bien),2020-12-24,465,22286.0,1.0,1,1.0,0.16,1175,52.0,1
L4st-4ngel - L' ALIEN DU WEB 👽,3IlqTmsH2Ys,🔴 Let's Play : Cyberpunk 2077 #04 - ( V est Transsexuelle ) / PC RTX 2060 Super Ray Tracing,2020-12-19,470,17983.0,1.0,1,1.0,0.2,1334,39.0,3
L4st-4ngel - L' ALIEN DU WEB 👽,4eI87r-25uE,🔴 Event : Festival de Yule Assassin's Creed Valhalla,2020-12-17,472,14858.0,0.0,0,0.0,0.0,1142,34.0,1
L4st-4ngel - L' ALIEN DU WEB 👽,HqrqflLwIBo,🔴 Let's Play : Cyberpunk 2077 #03 - ( V est Transsexuelle ) / PC RTX 2060 Super Ray Tracing,2020-12-14,475,30341.0,160.98,3,53.66,19.1,1762,45.0,3
L4st-4ngel - L' ALIEN DU WEB 👽,HTR5jmiDMkY,🔴 Let's Play : Assassin's Creed Valhalla MAJ 1.0.4 (Maître Assassin's / Let's Play 100%),2020-12-12,477,14008.0,0.0,0,0.0,0.0,680,28.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,lF4HvuO06O4,🔴 Let's Play : Cyberpunk 2077 #02 - ( V est Transsexuelle ) / PC RTX 2060 Super Ray Tracing,2020-12-12,477,20136.0,5.0,1,5.0,0.89,1511,35.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,3DM7_joDs8E,🔴 Let's Play : Cyberpunk 2077 #01 - ( V est Transsexuelle ) / PC RTX 2060 Super Ray Tracing,2020-12-11,478,23455.0,0.0,0,0.0,0.0,2963,59.0,10
L4st-4ngel - L' ALIEN DU WEB 👽,2ZadTy1quxk,🔴 Let's Play : Assassin's Creed Valhalla MAJ 1.0.4 (Maître Assassin's / Let's Play 100%),2020-12-06,483,14388.0,0.0,0,0.0,0.0,490,26.0,1
L4st-4ngel - L' ALIEN DU WEB 👽,sVb7gXAemx0,🔴 Let's Play : Immortals Fenyx Rising ( En Mode Très Difficile / Let's Play 100% ),2020-12-06,483,18074.0,0.0,0,0.0,0.0,769,26.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,RktTJ9j-WQs,🔴 Let's Play : Immortals Fenyx Rising ( En Mode Très Difficile / Let's Play 100% ),2020-12-04,485,26107.0,0.0,0,0.0,0.0,1208,25.0,1
L4st-4ngel - L' ALIEN DU WEB 👽,VzjywFGgcoc,"🔴 Need For Speed Hot Pursuit (Remastered) : "" Le Jeu qu'il à rajeunis de 10 ans """,2020-12-02,487,10156.0,0.0,0,0.0,0.0,557,22.0,1
L4st-4ngel - L' ALIEN DU WEB 👽,7Rwec2eqdYI,"🔴 Live Détente 048 : Chronos: Before the Ashes - "" Le Jeu Qu'il Te Fait Vieillir """,2020-12-02,487,8312.0,0.0,0,0.0,0.0,679,29.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,vBgnSFFWMl0,🔴 Let's Play (Giveaway) : Assassin's Creed Valhalla MAJ 1.0.4 (Maître Assassin's / Let's Play 100%),2020-12-01,488,14521.0,0.0,0,0.0,0.0,839,26.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,vx_gH7YJf3c,🔴 Let's Play : Assassin's Creed Valhalla MAJ 1.0.4 (Maître Assassin's / Let's Play 100%),2020-11-30,489,18498.0,0.0,0,0.0,0.0,1034,35.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,RmRIwkF4sgc,"🔴 Let's Play Watch Dogs Légion (100%) - Difficile, Mode Ironman (Permadeath Activée)",2020-11-29,490,13945.0,0.0,0,0.0,0.0,474,11.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,CrEcbkIMNsU,🔴 Let's Play : Assassin's Creed Valhalla MAJ 1.0.4 (Maître Assassin's / Let's Play 100%),2020-11-28,491,14648.0,0.0,0,0.0,0.0,714,28.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,CQgX0Az_bho,🔴 Let's Play : Assassin's Creed Valhalla MAJ 1.0.4 (Maître Assassin's / Let's Play 100%),2020-11-28,491,24799.0,0.0,0,0.0,0.0,1069,37.0,2
L4st-4ngel - L' ALIEN DU WEB 👽,haJgF26Gw7M,🔴 Let's Play : Assassin's Creed Valhalla MAJ 1.0.4 (Maître Assassin's / Let's Play 100%),2020-11-26,493,13581.0,0.0,0,0.0,0.0,799,29.0,4
L4st-4ngel - L' ALIEN DU WEB 👽,BnDEzChK6gs,🔴 Détente Ghostrunner 48,2020-11-26,493,3748.0,0.0,0,0.0,0.0,235,17.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,n2q6UKjU5ng,🔴 Let's Play : Assassin's Creed Valhalla (Maître Assassin's / Let's Play 100%),2020-11-25,494,17323.0,47.99,2,24.0,9.97,858,27.0,1
L4st-4ngel - L' ALIEN DU WEB 👽,g6kJamy8kA8,🔴 Let's Play : Assassin's Creed Valhalla (Maître Assassin's / Let's Play 100%),2020-11-18,501,14010.0,21.99,1,21.99,5.65,1126,44.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,8cK52BenVZw,🔴 Let's Play Marvel's Spider-Man: Miles Morales : Le jeu qu'il lance la PS5,2020-11-18,501,10281.0,2.0,1,2.0,0.7,490,26.0,1
L4st-4ngel - L' ALIEN DU WEB 👽,HMq8ZWRgUaI,🔴 Let's Play : Assassin's Creed Valhalla (Maître Assassin's / Let's Play 100%),2020-11-16,503,24449.0,0.0,0,0.0,0.0,2153,58.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,by99L2NCdn4,"🎮 Call of Duty "" Black Ops Cold War "" Gameplay (Réaliste) Campagne - "" First Hour "" - PC - Utltra",2020-11-15,504,3783.0,0.0,0,0.0,0.0,373,19.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,EbDAaUvqFiQ,🔴 Let's Play : Assassin's Creed Valhalla (Maître Assassin's / Let's Play 100%),2020-11-14,505,15682.0,0.0,0,0.0,0.0,2197,48.0,1
L4st-4ngel - L' ALIEN DU WEB 👽,4sl3rkua7OU,🔴 Live Détente 047 : Godfall : Le jeu qu'il brille de partout,2020-11-14,505,7984.0,0.0,0,0.0,0.0,530,21.0,1
L4st-4ngel - L' ALIEN DU WEB 👽,JDSZ6AZgovI,"🎮 Godfall Gameplay - "" First Hour "" - PC / RTX 2060",2020-11-14,505,3782.0,0.0,0,0.0,0.0,371,22.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,uuHGCdRwHxk,🔴 Let's Play : Assassin's Creed Valhalla (Maître Assassin's / Let's Play 100%),2020-11-14,505,21739.0,0.0,0,0.0,0.0,2393,74.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,o9OMHorHID0,🔴 Let's Play : Assassin's Creed Valhalla (Maître Assassin's / Let's Play 100%),2020-11-12,507,16805.0,16.99,1,16.99,3.64,2065,45.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,lI8-OwEnftU,🔴 Let's Play : Assassin's Creed Valhalla (Maître Assassin's / Let's Play 100%),2020-11-12,507,23136.0,12.0,2,6.0,1.87,3442,71.0,1
L4st-4ngel - L' ALIEN DU WEB 👽,FPvZAyJQ4JE,"🔴 Let's Play Watch Dogs Légion - Difficile, Mode Ironman (Permadeath Activée)",2020-11-11,508,6427.0,0.0,0,0.0,0.0,391,18.0,2
L4st-4ngel - L' ALIEN DU WEB 👽,A_aNFrnyTyk,🔴 Let's Play : Assassin's Creed Valhalla (Maître Assassin's / Let's Play 100%),2020-11-10,509,19313.0,2.0,1,2.0,0.37,5101,120.0,7
L4st-4ngel - L' ALIEN DU WEB 👽,v3xD3oGtwIY,"🔴 Let's Play Watch Dogs Légion - Difficile, Mode Ironman (Permadeath Activée)",2020-11-09,510,15329.0,0.0,0,0.0,0.0,800,36.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,pHrAxL1QMIg,"🔴 Let's Play Watch Dogs Légion - Difficile, Mode Ironman (Permadeath Activée)",2020-11-09,510,25179.0,0.0,0,0.0,0.0,587,28.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,SGN-tKZwD_U,"🔴 Let's Play Watch Dogs Légion - Difficile, Mode Ironman (Permadeath Activée)",2020-11-09,510,25369.0,0.0,0,0.0,0.0,834,45.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,qnvCez0_tD0,"🔴 Let's Play Watch Dogs Légion - Difficile, Mode Ironman (Permadeath Activée)",2020-11-07,512,16619.0,21.99,1,21.99,4.76,792,30.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,g22FD2Qm0kE,"🔴 Let's Play Watch Dogs Légion - Difficile, Mode Ironman (Permadeath Activée)",2020-11-07,512,19450.0,5.0,1,5.0,0.93,988,28.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,Q6R5Z4ZgwcQ,"🔴 Let's Play Watch Dogs Légion - Difficile, Mode Ironman (Permadeath Activée)",2020-11-04,515,14427.0,2.0,1,2.0,0.5,1118,42.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,VtwZmgPZAg4,"🔴 Let's Play Watch Dogs Légion - Difficile, Mode Ironman (Permadeath Activée)",2020-11-04,515,17263.0,10.0,1,10.0,2.09,1010,30.0,1
L4st-4ngel - L' ALIEN DU WEB 👽,O-NLzWqDAAs,"🔴 Live Détente 046 : Dirt 5 "" 4ngel is Fast & Furious """,2020-11-03,516,8116.0,0.0,0,0.0,0.0,562,30.0,1
L4st-4ngel - L' ALIEN DU WEB 👽,McB0FbSN0VQ,"🔴 Let's Play Watch Dogs Légion - Difficile, Mode Ironman (Permadeath Activée)",2020-11-02,517,13941.0,21.99,1,21.99,5.68,1455,55.0,1
L4st-4ngel - L' ALIEN DU WEB 👽,ILjotR-DcOM,"🔴 Halloween L4st Night 2020 :  "" The Dark Pictures Anthology: Little Hope """,2020-11-01,518,22464.0,2.0,1,2.0,0.32,881,45.0,1
L4st-4ngel - L' ALIEN DU WEB 👽,rwmR3r_Xa2U,"🔴 Let's Play Watch Dogs Légion - Difficile, Mode Ironman (Permadeath Activée)",2020-10-31,519,23031.0,10.0,1,10.0,1.56,1575,58.0,1
L4st-4ngel - L' ALIEN DU WEB 👽,5_af-_ENcoA,"🔴 Let's Play Watch Dogs Légion - Difficile, Mode Ironman (Permadeath Activée)",2020-10-30,520,22084.0,25.99,3,8.66,4.24,1934,64.0,1
L4st-4ngel - L' ALIEN DU WEB 👽,OzUFKYA0W_0,🔴 L4st-Play : Star Wars Squadrons,2020-10-28,522,18739.0,1.0,1,1.0,0.19,530,24.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,RAIPZPLNBJo,🔴 Live Détente 045 : Immortals Fenyx Rising - Présentation Du Jeu.,2020-10-26,524,8123.0,5.0,1,5.0,2.22,824,47.0,4
L4st-4ngel - L' ALIEN DU WEB 👽,Pdhq-kBnXkk,"📢 Pas De Jeu Bethesda Pour La PS5, Mass Effect Legacy, Valhalla, Miles Morales, PS5 Son Ventilateur.",2020-10-25,525,11113.0,0.0,0,0.0,0.0,1149,51.0,5
L4st-4ngel - L' ALIEN DU WEB 👽,QjbTq26BaZo,🔴 Let's Play : Mafia Definitive Edition PC/XBOX/PS4 - (En Mode Classique),2020-10-22,528,9764.0,0.0,0,0.0,0.0,522,33.0,0
L4st-4ngel - L' ALIEN DU WEB 👽,br92cg5Cdxw,"🔴 Live Détente 044 : Ghost Of Tsushima DLC "" Legend "" - Mode Histoire (Complet)",2020-10-20,530,16316.0,21.99,2,10.99,4.85,1026,42.0,2
L4st-4ngel - L' ALIEN DU WEB 👽,gCnolcUuAm0,🔴 Let's Play : Mafia Definitive Edition PC/XBOX/PS4 - (En Mode Classique),2020-10-19,531,12095.0,0.0,0,0.0,0.0,984,33.0,1
L4st-4ngel - L' ALIEN DU WEB 👽,JoZmz0lOork,"📢 Tout Sur Vos Avantages : "" Membres Soutiens "" - Cadeaux, Exclusivités, etc...",2020-10-16,534,1971.0,16.48,2,8.24,30.1,689,54.0,13
L4st-4ngel - L' ALIEN DU WEB 👽,3MAd1yQI1Ig,"🔴 Cyberpunk 2077 : "" Night City Wire #04 """,2020-10-15,535,7895.0,0.0,0,0.0,0.0,1138,67.0,3
L4st-4ngel - L' ALIEN DU WEB 👽,Pddj4ShsTk8,🔴 L4st-Play : Star Wars Squadrons,2020-10-14,536,9853.0,54.99,1,54.99,20.09,471,34.0,1
L4st-4ngel - L' ALIEN DU WEB 👽,i0wBd-otWcE,🔴 De gros changements dès le 16 Octobre.,2020-10-09,541,10214.0,0.0,0,0.0,0.0,1339,86.0,10
L4st-4ngel - L' ALIEN DU WEB 👽,53sjlC-ijlY,"🔴 LIVE F.A.Q Watch Dogs Légion - Le Plein D'infos - Gameplay, Procédurale, Customisation, etc...",2020-10-08,542,7470.0,54.99,1,54.99,26.5,1243,65.0,0
J'alimente ma santé,V7_XERJjbws,COMMENT NE PLUS JAMAIS ÊTRE FATIGUÉ,2021-10-01,184,3227.0,0.0,0,0.0,0.0,1708,87.0,19
ISCPAecoles,8xNcR-MI24I,Le JT de l'alternance 2021,2021-05-06,332,4739.0,0.0,0,0.0,0.0,250,4.0,0
ISCPAecoles,rsODBM7ltvE,ISCPA PARIS | JOURNEE PORTES OUVERTES LIVE - Spéciale inauguration de la tanière de Rookie,2021-04-03,365,4042.0,0.0,0,0.0,0.0,187,7.0,0
ISCPAecoles,HF1oXYOfj9w,ISCPA PARIS | JOURNEE PORTES OUVERTES LIVE,2021-02-27,400,3680.0,0.0,0,0.0,0.0,169,1.0,0
Stephke,V6yXXZR2RN8,Selah Sue en concert au Culturebox Festival 2020,2021-05-10,328,2958.0,0.0,0,0.0,0.0,57864,936.0,73
LMFNordine,zkKrj9tHtOk,🔴GtaRP - TRAFIC DE COCK QUI TOURNE MAL ?!!,2021-05-31,307,6329.0,5.0,1,5.0,2.84,995,89.0,4
LMFNordine,IpGq73kcf9k,GtaRP - Préparation de GoFast ET Contacte pour la DROGUE !!,2021-05-15,323,13084.0,0.0,0,0.0,0.0,1252,112.0,1
LMFNordine,EwuuUU41_9Q,StreetFoodHess #8 - MAXI BROCHETTE DE SATAY POUR LE FTOUR !! 🍖,2021-05-09,329,4732.0,0.0,0,0.0,0.0,1933,66.0,10
LMFNordine,NhKtxCEcnBE,StreetFoodHess #7 - JE PRÉPARE DU LOURD POUR LE FTOUR !!!! 🍟🍔,2021-05-08,330,4623.0,0.0,0,0.0,0.0,1585,183.0,3
LMFNordine,JQbFy-OnkDs,GtaRP - C'EST BON ON A TROUVER LE FOURNISSEUR DE COCK !!!,2021-05-04,334,6894.0,0.0,0,0.0,0.0,1455,135.0,0
LMFNordine,QR2x03myFLU,"GtaRP - JE SORT DE PRISON, ONT VA REJOINDRE TOUTE LA CITÉ !!",2021-05-02,336,4828.0,0.0,0,0.0,0.0,1921,130.0,7
LMFNordine,WMmdJhrvVZE,StreetFoodHees #6 - MAXI HAMBURGER 🍔 POUR LE FTOUR !!!,2021-04-27,341,4919.0,3.0,2,1.5,2.2,2436,201.0,10
LMFNordine,O6_M6VFGQso,StreetFoodHess #5 : MAXI TACOS POUR LE RAMADAN !!,2021-04-21,347,3831.0,0.0,0,0.0,0.0,1688,185.0,7
LMFNordine,aO6fLLcA1J0,StreetFoodHess : MA FEMME ME FAIT DES TIRAMISU !!,2021-04-18,350,4677.0,11.07,5,2.21,8.52,1558,159.0,7
LMFNordine,hQMzDLMDO_Q,StreetFoodHees #3 - MHH AVANT LE FTOUR ONT VA FAIRE DE LA BONNE VIANDE 🍖!!!,2021-04-17,351,3621.0,0.0,0,0.0,0.0,1418,155.0,4
LMFNordine,O29ZMBU0Dd0,StreetFoodHess #2 : JE PREPARE LE FTOUR AVEC VOUS !!!!,2021-04-15,353,3290.0,0.0,0,0.0,0.0,1289,173.0,5
LMFNordine,tyGue52Mwdk,StreetFoodHess : JE FAIT MON PREMIER FTOUR AVEC VOUS !,2021-04-14,354,3099.0,0.0,0,0.0,0.0,1617,205.0,5
LMFNordine,bFYdb1XwmvQ,GO A ANNEMASSE POUR RANIA !!!,2020-10-18,532,6086.0,0.0,0,0.0,0.0,8757,344.0,45
LUDFI,9WLksW5WMS4,Assassin creed valhalla on continue l'aventure :),2021-02-12,415,4458.0,0.0,0,0.0,0.0,7,0.0,0
LUDFI,fg7Qeik3zwY,Assassin creed valhalla on continue l'aventure :),2021-02-11,416,2072.0,0.0,0,0.0,0.0,5,1.0,0
LUDFI,sajZl2bzdZ8,Assassin creed valhalla on continue l'aventure :),2021-02-05,422,25208.0,0.0,0,0.0,0.0,11,0.0,0
LUDFI,kcRXiuRXikM,Assassin creed valhalla on continue l'aventure :),2021-02-03,424,19592.0,0.0,0,0.0,0.0,4,2.0,0
LUDFI,GR2deAhr8x4,Fut 21 clach équipe rival,2020-12-11,478,3297.0,0.0,0,0.0,0.0,2,1.0,0
MERJ1,xusSslDAfEM,OUTRIDERS [FR] - ON BOURRE LES EXPEDITIONS (END GAME),2021-04-11,357,6902.0,0.0,0,0.0,0.0,3649,164.0,3
MERJ1,DFeWoETu1hQ,OUTRIDERS [FR] - ON DECOUVRE LA CAMPAGNE EN COOP (Redif Live),2021-04-03,365,12222.0,0.0,0,0.0,0.0,1999,37.0,1
MERJ1,3WQ-qJJ5kkE,DESTINY 2 [FR] - QUE VAUT BEYOND LIGHT ? AVIS + ANALYSE COMPLETE,2021-01-09,449,4710.0,0.0,0,0.0,0.0,15470,468.0,213
Xboxygen,NgX-KfHb44E,Hell Let Loose concurrent de Call of Duty ?,2021-10-01,184,5268.0,0.0,0,0.0,0.0,902,30.0,7
Xboxygen,BWX4o26va-U,Insurgency: Sandstorm le FPS coup de coeur !,2021-10-01,184,4084.0,0.0,0,0.0,0.0,1054,35.0,13
Xboxygen,7a9nQ6V6-lI,Insurgency: Sandstorm le FPS exigeant !,2021-09-29,186,6441.0,0.0,0,0.0,0.0,831,35.0,4
Xboxygen,yJWhsD_XiKI,Lemnis Gate - le FPS stratégique ! (Xbox Game Pass),2021-09-29,186,4860.0,0.0,0,0.0,0.0,1004,27.0,1
Xboxygen,_P5XsODdXmk,Le grand retour de DIABLO !,2021-09-24,191,5475.0,0.0,0,0.0,0.0,485,19.0,4
Xboxygen,qdG1Rx96nvQ,Call of Duty : Vanguard - Très mitigé !,2021-09-17,198,5401.0,0.0,0,0.0,0.0,479,17.0,1
Xboxygen,b4rUvG8m02I,Call of Duty : Vanguard - Pétard mouillé ?,2021-09-17,198,4983.0,0.0,0,0.0,0.0,501,17.0,0
Xboxygen,5Q2ITQVsh-8,Tales of Arise - Notre avis mitigé...,2021-09-09,206,2888.0,0.0,0,0.0,0.0,468,14.0,14
Xboxygen,A8KEeh903zs,Rustler - On répond à vos questions !,2021-08-31,215,4015.0,0.0,0,0.0,0.0,647,34.0,2
Xboxygen,IChuct9Qnrg,Le Xbox Stream de la Gamescom,2021-08-25,221,6822.0,0.0,0,0.0,0.0,822,19.0,0
Xboxygen,CclNJnV6oTw,The Ascent - Tout ce qu'il faut savoir !,2021-08-03,243,6366.0,0.0,0,0.0,0.0,860,34.0,5
Xboxygen,hvXTRP2xSM4,HALO INFINITE - Nouvelle carte et grappin !,2021-08-01,245,6259.0,0.0,0,0.0,0.0,997,43.0,0
Xboxygen,UMQnxKkEEsU,Halo Infinite - Gameplay Bêta Xbox Series X,2021-07-30,247,7098.0,0.0,0,0.0,0.0,3622,93.0,5
Xboxygen,4OCj0NZtlMc,Halo Infinite - PC Gameplay Bêta / Tech Preview,2021-07-30,247,2841.0,0.0,0,0.0,0.0,1177,31.0,1
Xboxygen,lYcn-bOwOcw,Splitgate - Un Halo like gratuit !,2021-07-23,254,2812.0,0.0,0,0.0,0.0,906,20.0,13
Xboxygen,XU_bPDYes6Y,Death's Door - Un Chef-d'œuvre !,2021-07-21,256,3636.0,0.0,0,0.0,0.0,409,23.0,5
Xboxygen,YnhHAeAhw9c,Medieval Dynasty - Mais quel jeu !,2021-07-01,276,5878.0,0.0,0,0.0,0.0,1375,37.0,6
Xboxygen,RM9UioGM9zo,Scarlet Nexus après 20h de jeu.,2021-06-26,281,3811.0,0.0,0,0.0,0.0,502,18.0,7
Xboxygen,iLMDntSr2DA,Hot Wheels Unleashed - On répond à vos questions !,2021-06-25,282,2587.0,0.0,0,0.0,0.0,321,9.0,0
Xboxygen,pVlgfa4MVxY,Scarlet Nexus - On répond à vos questions !,2021-06-24,283,1863.0,0.0,0,0.0,0.0,237,17.0,1
Xboxygen,_eOFpdKkD5M,Rejoignez-nous sur Dungeons & Dragons: Dark Alliance !,2021-06-23,284,4775.0,0.0,0,0.0,0.0,604,30.0,11
Xboxygen,Ogc8m9fuC6U,Conférence Square Enix 🔥 Direct + débrief !,2021-06-14,293,4494.0,0.0,0,0.0,0.0,558,14.0,0
Xboxygen,EU2f7yAeYuE,Conférence Xbox & Bethesda 🔥 Direct + débrief !,2021-06-13,294,9128.0,0.0,0,0.0,0.0,3522,65.0,7
Xboxygen,4-F3VX9xYoM,Conférence Ubisoft 🔥 Direct live + débrief !,2021-06-13,294,7078.0,0.0,0,0.0,0.0,563,20.0,0
Xboxygen,FL7_6eOzUU4,Conférence Summer Game Fest en direct !,2021-06-10,297,9276.0,0.0,0,0.0,0.0,1166,33.0,1
Xboxygen,e7z_fKdSeGI,Nos attentes E3 & dernières rumeurs !,2021-06-09,298,6251.0,0.0,0,0.0,0.0,1093,57.0,0
Naps Officiel,N0Wv3MIA8Mg,"Naps - Les mains faites pour l'or (Émission 4) / Avec AM La Scampia, Ivory, L'Algérino...",2021-04-01,367,3532.0,0.0,0,0.0,0.0,172341,3373.0,116
Délires de Max,OyOSRTpfgsg,LIVE QUI VEUT GAGNER DES MILLIONS ! Délires de Max,2020-11-19,500,3525.0,26.49,6,4.42,27.05,23254,1241.0,145
Délires de Max,Rl4oRmaZeSM,GRANNY CHAPTER 2 : TRUMP VS OBAMA : QUI SERA LE PLUS MÉCHANT ?  Délires de Max,2020-11-06,513,2105.0,0.0,0,0.0,0.0,85700,2889.0,273
Délires de Max,IwkMIDgRVp0,VISAGE : ON ESSAYE LE NOUVEAU JEU D’HORREUR LE PLUS EFFRAYANT ! Délires de Max LIVE,2020-11-05,514,4414.0,0.0,0,0.0,0.0,54136,1782.0,190
Délires de Max,_GPem-Mx8Ro,ON CONTINUE L'EXPLORATION DE L'HORREUR ! Remothered : Broken Porcelain - Délires de Max,2020-10-29,521,3859.0,19.61,1,19.61,18.29,22306,1130.0,110
Délires de Max,ZSSiXotCZwY,On découvre un nouveau jeu D'HORREUR en LIVE ! Remothered : Broken Porcelain - Délires de Max,2020-10-22,528,4620.0,12.0,2,6.0,9.35,34268,1419.0,176
Fred de BeauxArts,QfQ7hFTsXJs,Découvrez SOLARFAST : Imprimez vos photos sur papier et tissu !,2021-09-30,185,2887.0,0.0,0,0.0,0.0,1833,70.0,2
Fred de BeauxArts,zyd2wgZK29U,Pas à pas Gomme et Fusain,2021-09-23,192,2869.0,0.0,0,0.0,0.0,1676,65.0,5
Fred de BeauxArts,LCBX0G7BPNw,Comment fabriquer sa peinture ?,2021-09-16,199,4236.0,0.0,0,0.0,0.0,2605,114.0,11
Fred de BeauxArts,_P8Ma6m3pJc,Jeudi 9 : La rentrée de Fred avec les directs du jeudi !,2021-09-09,206,3354.0,0.0,0,0.0,0.0,2503,102.0,3
Fred de BeauxArts,gbuGPuj-F0A,Mes adieux pour l'été...,2021-06-10,297,2695.0,0.0,0,0.0,0.0,1355,65.0,11
Fred de BeauxArts,3_qztkDs0Ws,Le direct du jeudi : Comment travailler en épaisseur à l'huile et à l'acrylique ?,2021-05-27,311,3528.0,0.0,0,0.0,0.0,1977,88.0,4
Fred de BeauxArts,bz7aqa52LZY,"Master Class de dessin : ""Les Ombres et les Lumières""",2021-05-20,318,2838.0,0.0,0,0.0,0.0,2118,115.0,8
Fred de BeauxArts,zI0AAx5b84k,"""Quel matériel utiliser ​pour le dessin ?"" ce soir en direct à 19h",2021-05-06,332,3315.0,0.0,0,0.0,0.0,1095,66.0,1
Fred de BeauxArts,gDyONIRgHyU,"""Comment signer ses oeuvres"" ce soir en direct à 19h",2021-04-29,339,3917.0,0.0,0,0.0,0.0,2340,123.0,15
Fred de BeauxArts,gM2YCRqdIHc,Toutes les techniques de copie et d'agrandissement,2021-04-22,346,3352.0,0.0,0,0.0,0.0,2970,187.0,13
Fred de BeauxArts,-7Azl536FtU,Tout sur les dorures !,2021-04-15,353,2906.0,0.0,0,0.0,0.0,2184,110.0,21
Fred de BeauxArts,_3x9c4gYWBE,Tout sur les feutres et leurs supports,2021-04-08,360,3356.0,0.0,0,0.0,0.0,1371,96.0,5
Fred de BeauxArts,-YPq-3BRpss,Comment réaliser des réserves ?,2021-04-01,367,3010.0,0.0,0,0.0,0.0,1677,117.0,20
Fred de BeauxArts,l3VLIt1wfdM,Tout sur le nettoyage des pinceaux,2021-03-25,374,2378.0,0.0,0,0.0,0.0,2607,110.0,13
Fred de BeauxArts,1a_1BrMPEvo,"Le direct du jeudi : ""Tout sur les pinceaux""",2021-03-18,381,2746.0,0.0,0,0.0,0.0,2030,103.0,16
Fred de BeauxArts,_RKKekzJmA8,"Le Direct du Jeudi : ""C'est quoi la peinture ?""",2021-03-11,388,4056.0,0.0,0,0.0,0.0,1154,93.0,9
Fred de BeauxArts,ZB7E1aVH50M,"Le Direct du jeudi : ""Toutes les techniques de transfert d'image""",2021-03-04,395,3501.0,0.0,0,0.0,0.0,9678,365.0,47
Fred de BeauxArts,JecqkMcH0-w,Le direct du jeudi : Tout sur les collages !,2021-02-18,409,3633.0,0.0,0,0.0,0.0,3381,203.0,7
Fred de BeauxArts,RFWH0wV8Tfo,"""Comment vernir sa toile ? "" ce soir à 18h en direct",2021-02-11,416,4003.0,0.0,0,0.0,0.0,2146,108.0,2
Fred de BeauxArts,_LDliUjn-rs,"Le Direct du jeudi : ""Comment choisir on support pour peindre ?""",2021-02-04,423,3747.0,0.0,0,0.0,0.0,1654,105.0,8
Fred de BeauxArts,KidUxQNuUrA,"again !! ""Tout ce que vous avez toujours voulu savoir sur ... les mediums acrylique""",2021-01-28,430,2744.0,0.0,0,0.0,0.0,1756,199.0,25
Fred de BeauxArts,_4L4oM4lu3E,Quels papiers pour quelles techniques ?,2021-01-21,437,3999.0,0.0,0,0.0,0.0,3684,235.0,13
Fred de BeauxArts,2HXGnGlkTb8,Le Direct du Jeudi de Fred de BeauxArts.fr,2021-01-14,444,4227.0,0.0,0,0.0,0.0,2605,186.0,21
Fred de BeauxArts,0R4Dl8LgWnE,"En direct sur Facebook, Youtube et sur BeauxArts.fr",2020-10-22,528,3686.0,0.0,0,0.0,0.0,1565,54.0,8
Fred de BeauxArts,zSEcOUNiXr0,"En direct sur Facebook, Youtube et sur BeauxArts.fr",2020-10-15,535,3469.0,0.0,0,0.0,0.0,760,48.0,3
Fred de BeauxArts,kBttlI2YcCY,Le Direct de Fred de BeauxArts.fr,2020-10-08,542,2637.0,0.0,0,0.0,0.0,1287,54.0,3
Pentiminax,Mct3TqiCxLY,"Créer un jeu multijoueur avec Node.JS, Socket.IO et Bootstrap 5",2021-05-02,336,5067.0,0.0,0,0.0,0.0,3583,92.0,11
SiZzGamer #SPORTS #GAMING,1jayT0qLlNs,Diffusion Live #STEEP,2021-02-06,421,3413.0,0.0,0,0.0,0.0,47,6.0,2
En3rgie5,fpuqYa5Z1Bk,"FENDT KATANA à PARIS, Case IH Optum Amélioré & Partir De Rien ! (Farming Simulator 19)",2021-09-24,191,5569.0,66.98,5,13.4,43.3,34160,1782.0,19
